Index,timestamp /s,[23Na]+ /g,[24Mg]+ /g,[25Mg]+ /g,[26Mg]+ /g,[27Al]+ /g,[28Si]+ /g,[29Si]+ /g,[30Si]+ /g,[31P]+ /g,[32S]+ /g,[33S]+ /g,[34S]+ /g,[36S]+ /g,[39K]+ /g,[40Ca]+ /g,[41K]+ /g,[42Ca]+ /g,[43Ca]+ /g,[44Ca]+ /g,[45Sc]+ /g,[46Ti]+ /g,[47Ti]+ /g,[47Ti] /g,[48Ti]+ /g,[49Ti]+ /g,[50Ti]+ /g,[51V]+ /g,[51V] /g,[52Cr]+ /g,[53Cr]+ /g,[54Fe]+ /g,[55Mn]+ /g,[56Fe]+ /g,[57Fe]+ /g,[58Ni]+ /g,[59Co]+ /g,[60Ni]+ /g,[61Ni]+ /g,[62Ni]+ /g,[63Cu]+ /g,[64Zn]+ /g,[65Cu]+ /g,[66Zn]+ /g,[67Zn]+ /g,[68Zn]+ /g,[69Ga]+ /g,[70Ge]+ /g,[71Ga]+ /g,[72Ge]+ /g,[73Ge]+ /g,[74Ge]+ /g,[75As]+ /g,[76Se]+ /g,[77Se]+ /g,[78Se]+ /g,[79Br]+ /g,[80Se]+ /g,[81Br]+ /g,[82Se]+ /g,[84Sr]+ /g,[85Rb]+ /g,[86Sr]+ /g,[87Sr]+ /g,[88Sr]+ /g,[89Y]+ /g,[90Zr]+ /g,[91Zr]+ /g,[92Zr]+ /g,[93Nb]+ /g,[94Zr]+ /g,[95Mo]+ /g,[96Mo]+ /g,[97Mo]+ /g,[98Mo]+ /g,[99Ru]+ /g,[100Ru]+ /g,[101Ru]+ /g,[102Ru]+ /g,[102Pd]+ /g,[103Rh]+ /g,[104Pd]+ /g,[105Pd]+ /g,[106Pd]+ /g,[107Ag]+ /g,[108Pd]+ /g,[108Cd]+ /g,[109Ag]+ /g,[110Cd]+ /g,[111Cd]+ /g,[112Cd]+ /g,[113In]+ /g,[114Sn]+ /g,[114Cd]+ /g,[115Sn]+ /g,[116Sn]+ /g,[117Sn]+ /g,[118Sn]+ /g,[119Sn]+ /g,[120Sn]+ /g,[121Sb]+ /g,[122Sn]+ /g,[123Sb]+ /g,[124Te]+ /g,[125Te]+ /g,[126Te]+ /g,[127I]+ /g,[128Te]+ /g,[130Te]+ /g,[130Ba]+ /g,[132Ba]+ /g,[133Cs]+ /g,[136Ba]+ /g,[137Ba]+ /g,[138Ba]+ /g,[139La]+ /g,[140Ce]+ /g,[141Pr]+ /g,[142Nd]+ /g,[142Ce]+ /g,[143Nd]+ /g,[144Nd]+ /g,[145Nd]+ /g,[146Nd]+ /g,[147Sm]+ /g,[148Sm]+ /g,[149Sm]+ /g,[150Sm]+ /g,[151Eu]+ /g,[152Sm]+ /g,[152Gd]+ /g,[153Eu]+ /g,[154Sm]+ /g,[155Gd]+ /g,[156Gd]+ /g,[157Gd]+ /g,[158Gd]+ /g,[159Tb]+ /g,[160Dy]+ /g,[161Dy]+ /g,[162Dy]+ /g,[163Dy]+ /g,[164Dy]+ /g,[165Ho]+ /g,[166Er]+ /g,[167Er]+ /g,[168Er]+ /g,[169Tm]+ /g,[170Yb]+ /g,[171Yb]+ /g,[172Yb]+ /g,[173Yb]+ /g,[174Yb]+ /g,[175Lu]+ /g,[176Hf]+ /g,[177Hf]+ /g,[178Hf]+ /g,[179Hf]+ /g,[180Hf]+ /g,[180W]+ /g,[181Ta]+ /g,[182W]+ /g,[183W]+ /g,[184W]+ /g,[185Re]+ /g,[186W]+ /g,[187Os]+ /g,[188Os]+ /g,[189Os]+ /g,[190Os]+ /g,[191Ir]+ /g,[192Pt]+ /g,[192Os]+ /g,[193Ir]+ /g,[194Pt]+ /g,[195Pt]+ /g,[196Pt]+ /g,[197Au]+ /g,[198Pt]+ /g,[199Hg]+ /g,[200Hg]+ /g,[201Hg]+ /g,[202Hg]+ /g,[203Tl]+ /g,[204Pb]+ /g,[205Tl]+ /g,[206Pb]+ /g,[207Pb]+ /g,[208Pb]+ /g,[209Bi]+ /g,[231Pa]+ /g,[232Th]+ /g,[234U]+ /g,[235U]+ /g,[238U]+ /g
367,0.726124723893687,,,,,,,,,,,,,,,-3.3898788587139E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0.824129078448113,,,,,,,,5.03341968261499E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,0.934108671007568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36574939989707E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1.06410743794248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76377771592717E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1.20421051194388,,,,,3.54896730101673E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1.68408659103583,,,,,,,,,,,,,,,-4.33439391199966E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,1.69815633302656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63832810707926E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1.70207824800651,,,,,,,,,,,,,,,-3.00382048642455E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1.73802956198883,,,,,,,,,,,,,,,-4.25847222356033E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,1.76601672616526,,,,,,,,,,,,,,,-3.65715952808596E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1.80206020002961,,,,,,,,4.49180286785839E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1.88810083656426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94598204171606E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1.90999563520559,,,,,,,,,,,,1.24019335393757E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,1.96608473674487,,,,,,,,,,,,,,,-4.33645096718509E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,1.97397848664087,,,,,1.43860925199157E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2.09999603200508,,,,,2.02221109790134E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2.20021691705568,,,,,,,,,,,,1.56207430505648E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2.25207434401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85170097407523E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2.30418435731069,,,,,,,,5.08859557291772E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2.32199126785118,,,,,,,,1.82927898818172E-14,,-6.30678187962782E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,2.36821243535475,,,,,,,,,,,,,,,-3.64663269996858E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2.38007119350887,,,,,2.05588291408487E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,2.4039482829462,,,,,1.31595834203532E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,2.44200988756068,,,1.21678878658885E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,2.50396650158954,,,,,,,,,,,,,,,-4.13500422114945E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,2.54992697609347,,,,,,,,,,-1.61805173826348E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,2.58599604992506,,,,,,,,,,,,,,,-4.27474538133218E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,2.65988438201466,,3.13680176044849E-16,,,1.7991635457468E-16,-3.35625105503149E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,2.87388346809583,,5.62490995557619E-16,,1.92098780817411E-15,6.64578809987927E-15,-3.0566777648713E-13,,,,,,,,,,,,,,,,,,1.36158561360193E-16,,,,,,,3.19079107229872E-15,,,6.67979405389953E-15,,,,,,,,,2.78124298212531E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,2.92599476139337,,,,,3.43398582266203E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,2.93189086051303,,,,,1.46405652380323E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,3.14593431987074,,,,,6.01480799484983E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
